-2.442956,50.568566
-2.950523,50.842053
-2.956029,50.845281
-2.956029,50.845281
-2.956029,50.845281
-2.950724,50.845639
-2.902769,50.846263
-2.902769,50.846263
-2.902769,50.846263
-2.95646,50.862903
-2.96373,50.864687
-2.968617,50.868082
-2.956097,50.868734
-2.968212,50.869074
-2.968212,50.869074
-2.966823,50.869257
-2.966823,50.869257
-2.966139,50.869874
-2.963866,50.86992
-2.956009,50.869984
-2.956009,50.869984
-2.96535,50.870222
-2.773726,50.870409
-2.95842,50.870459
-2.962362,50.870696
-2.772951,50.870828
-2.96579,50.870875
-2.965947,50.871566
-2.966419,50.871715
-2.961516,50.871747
-2.961516,50.871747
-2.961516,50.871747
-2.961516,50.871747
-2.964524,50.872189
-2.964524,50.872189
-2.964524,50.872189
-2.968865,50.872468
-2.968865,50.872468
-2.962882,50.872518
-2.962882,50.872518
-2.778012,50.87262
-2.964945,50.872627
-2.964945,50.872627
-2.964945,50.872627
-2.964945,50.872627
-2.964945,50.872627
-2.964945,50.872627
-2.961084,50.872829
-2.961084,50.872829
-2.963341,50.873377
-2.963341,50.873377
-2.966482,50.873378
-2.966482,50.873378
-2.966482,50.873378
-2.966482,50.873378
-2.966482,50.873378
-2.966482,50.873378
-2.966482,50.873378
-2.96283,50.873426
-2.967376,50.874036
-2.954216,50.874082
-2.954216,50.874082
-2.954216,50.874082
-2.954216,50.874082
-2.954216,50.874082
-2.954216,50.874082
-2.968276,50.874227
-2.967699,50.875194
-2.952357,50.875581
-2.952357,50.875581
-2.96613,50.875602
-2.96613,50.875602
-2.955385,50.875628
-2.796288,50.875905
-2.950713,50.876529
-2.954001,50.876754
-2.954001,50.876754
-2.794605,50.877238
-2.955483,50.877659
-2.951935,50.877895
-2.951935,50.877895
-2.951935,50.877895
-2.951935,50.877895
-2.951935,50.877895
-2.794852,50.878379
-2.948778,50.878523
-2.794732,50.878865
-2.954486,50.878927
-2.786228,50.879444
-2.954017,50.879614
-2.949796,50.879657
-2.95442,50.87988
-2.945415,50.880223
-2.797784,50.881137
-2.958692,50.882327
-2.795779,50.882725
-2.954884,50.883087
-2.794129,50.883545
-2.794129,50.883545
-2.7959,50.883992
-2.794664,50.884045
-2.794664,50.884045
-2.795638,50.884506
-2.797087,50.88607
-2.882953,50.890587
-2.948332,50.890874
-2.795109,50.890975
-2.795109,50.890975
-2.948796,50.893415
-2.990003,50.894808
-2.990003,50.894808
-2.645892,50.899082
-3.471978,50.901928
-2.706342,50.902796
-2.79385,50.906424
-2.79385,50.906424
-2.892712,50.907967
-2.795338,50.909445
-2.796337,50.910481
-3.027799,50.911694
-2.750436,50.913923
-2.624032,50.916853
-2.672244,50.916936
-2.619352,50.917903
-2.622341,50.918067
-2.624817,50.919169
-2.617383,50.919622
-2.685123,50.920215
-2.91426,50.921793
-2.914237,50.922773
-2.90969,50.923087
-2.817991,50.924593
-2.910793,50.924913
-2.917865,50.925658
-2.909029,50.925682
-2.912587,50.925691
-2.911493,50.926518
-2.667744,50.926548
-2.92093,50.926695
-2.644547,50.927308
-2.914327,50.928096
-2.924455,50.929383
-2.845142,50.92949
-2.928064,50.930542
-2.928064,50.930542
-2.928064,50.930542
-2.649612,50.931308
-2.756765,50.931382
-2.64666,50.932898
-2.64666,50.932898
-2.653036,50.932962
-2.652367,50.932992
-2.647221,50.933372
-2.659732,50.933526
-2.659732,50.933526
-3.12816,50.933788
-2.703128,50.933939
-2.651032,50.934196
-2.665208,50.93435
-2.644832,50.934491
-2.644832,50.934491
-2.644832,50.934491
-2.64553,50.934577
-2.640437,50.934704
-2.648499,50.935181
-2.648499,50.935181
-2.648499,50.935181
-2.648499,50.935181
-2.703213,50.935799
-2.641018,50.936544
-2.63545,50.937339
-2.638458,50.937709
-2.642813,50.937757
-2.642813,50.937757
-2.642813,50.937757
-2.642813,50.937757
-2.642813,50.937757
-2.639091,50.939289
-2.639091,50.939289
-2.641184,50.939358
-2.64284,50.939682
-2.630149,50.939994
-2.638397,50.940542
-2.627994,50.940599
-2.638015,50.940688
-2.625505,50.940765
-2.625505,50.940765
-2.629917,50.940786
-2.629917,50.940786
-2.625904,50.940808
-2.625904,50.940808
-2.631414,50.940967
-2.627742,50.940969
-2.627742,50.940969
-2.627742,50.940969
-2.630532,50.940981
-2.630532,50.940981
-2.630532,50.940981
-2.643015,50.941012
-2.643015,50.941012
-2.635642,50.941034
-2.804162,50.941128
-2.804162,50.941128
-2.628998,50.941187
-2.633681,50.941197
-2.633681,50.941197
-2.633681,50.941197
-2.63193,50.941225
-2.622722,50.941283
-2.628644,50.941342
-2.628644,50.941342
-2.637201,50.941547
-2.637201,50.941547
-2.634554,50.941579
-2.634554,50.941579
-2.634554,50.941579
-2.631437,50.941596
-2.631437,50.941596
-2.625091,50.941729
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.629745,50.941749
-2.674825,50.941983
-2.627246,50.942131
-2.627246,50.942131
-2.627246,50.942131
-2.627246,50.942131
-2.627246,50.942131
-2.627246,50.942131
-2.627246,50.942131
-2.627246,50.942131
-2.631814,50.942134
-2.631814,50.942134
-2.631814,50.942134
-2.62921,50.942175
-2.62921,50.942175
-2.62921,50.942175
-2.62921,50.942175
-2.62921,50.942175
-2.62921,50.942175
-2.649479,50.942235
-2.609058,50.942327
-2.609058,50.942327
-2.609058,50.942327
-2.609058,50.942327
-2.609058,50.942327
-2.609058,50.942327
-2.609058,50.942327
-2.609058,50.942327
-2.609058,50.942327
-2.625142,50.942359
-2.657383,50.942541
-2.640988,50.942686
-2.64916,50.942785
-2.636679,50.942944
-2.636679,50.942944
-2.636679,50.942944
-2.636679,50.942944
-2.636679,50.942944
-2.634731,50.943116
-2.626753,50.943618
-2.643238,50.943807
-2.643238,50.943807
-2.643238,50.943807
-2.643238,50.943807
-2.661602,50.943947
-2.661602,50.943947
-2.661602,50.943947
-2.666627,50.943954
-2.666627,50.943954
-2.666627,50.943954
-2.666627,50.943954
-2.626914,50.943968
-2.662899,50.944048
-2.62968,50.94425
-2.624259,50.944423
-2.650651,50.944602
-2.650651,50.944602
-2.637799,50.944664
-2.617388,50.944774
-2.617388,50.944774
-2.617388,50.944774
-2.666001,50.944983
-2.622773,50.945105
-2.624582,50.945203
-2.625907,50.945259
-2.625907,50.945259
-2.633907,50.945297
-2.633907,50.945297
-2.618053,50.945508
-2.618053,50.945508
-2.618053,50.945508
-2.618053,50.945508
-2.618053,50.945508
-2.618053,50.945508
-2.618053,50.945508
-2.613614,50.945675
-2.621345,50.945778
-2.621345,50.945778
-2.625075,50.945848
-2.625075,50.945848
-2.63719,50.945962
-2.63719,50.945962
-2.63719,50.945962
-2.672208,50.946027
-2.80546,50.9462
-2.612469,50.946292
-2.612469,50.946292
-2.612469,50.946292
-2.612469,50.946292
-2.612469,50.946292
-2.654291,50.946344
-2.654291,50.946344
-2.649069,50.946508
-2.611308,50.946721
-2.611308,50.946721
-2.611308,50.946721
-2.624761,50.946821
-2.614898,50.946936
-2.628921,50.947122
-2.662132,50.947199
-2.650744,50.947209
-2.624225,50.947219
-2.665964,50.947375
-2.618078,50.947378
-2.622876,50.947424
-2.62349,50.947592
-2.62349,50.947592
-2.805171,50.947595
-2.805171,50.947595
-2.805171,50.947595
-2.654936,50.947654
-2.657143,50.947722
-2.618724,50.947824
-2.618724,50.947824
-2.637601,50.94792
-2.637601,50.94792
-2.637601,50.94792
-2.637601,50.94792
-2.668921,50.948096
-2.668921,50.948096
-2.812456,50.948237
-2.624355,50.948397
-2.624355,50.948397
-2.714364,50.94842
-2.612598,50.948513
-2.619602,50.948557
-2.619602,50.948557
-2.807878,50.948566
-2.80889,50.948649
-2.714669,50.948823
-2.714669,50.948823
-2.62404,50.949343
-2.62404,50.949343
-2.673352,50.949374
-2.614846,50.949463
-2.810771,50.949562
-2.628614,50.949696
-2.80098,50.949773
-2.80098,50.949773
-2.616643,50.949787
-2.616643,50.949787
-2.616643,50.949787
-2.6782,50.949922
-2.657018,50.949926
-2.657018,50.949926
-2.649202,50.949943
-2.649202,50.949943
-2.649202,50.949943
-2.660456,50.950473
-2.620812,50.950646
-2.654636,50.950668
-2.640899,50.950672
-2.61704,50.950702
-2.619318,50.950753
-2.619318,50.950753
-2.677175,50.950917
-2.806952,50.950973
-2.635893,50.951014
-2.805132,50.951103
-2.805132,50.951103
-2.630913,50.951239
-2.630913,50.951239
-2.648082,50.951289
-2.658394,50.951618
-2.658394,50.951618
-2.630065,50.951684
-2.650724,50.95185
-2.661317,50.951961
-2.849338,50.952048
-2.618994,50.952067
-2.618994,50.952067
